t_s,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48
536.530000,0.272348,0.263458,0.253638,0.242608,0.231558,0.221998,0.211778,0.199318,0.185938,0.173588,0.161388,0.147568,0.132028,0.116018,0.100548,0.085048,0.070578,0.058678,0.046998,0.032498,0.017748,0.004278,-0.008572,-0.020662,-0.028662,-0.034832,-0.041762,-0.048512,-0.054552,-0.059872,-0.066752,-0.073122,-0.078212,-0.083852,-0.091672,-0.101752,-0.110792,-0.119572,-0.129782,-0.142822,-0.157682,-0.173162,-0.188852,-0.202382,-0.215732,-0.230112,-0.243222,-0.254402,-0.268312,0.131284,0.121504,0.110974,0.100964,0.092894,0.085254,0.077724,0.070904,0.064124,0.057854,0.052054,0.049334,0.048274,0.048274,0.049664,0.051464,0.053644,0.058074,0.063344,0.066524,0.063624,0.058514,0.051764,0.045904,0.037824,0.028384,0.019544,0.010524,0.000994,-0.010286,-0.020156,-0.031206,-0.042356,-0.054986,-0.067346,-0.080306,-0.091476,-0.100736,-0.107556,-0.113126,-0.115836,-0.117256,-0.115126,-0.114536,-0.114726,-0.118296,-0.119636,-0.119996,-0.116286
536.560000,0.274210,0.265180,0.255480,0.244200,0.231870,0.220760,0.210170,0.198700,0.186940,0.174450,0.161070,0.146070,0.130670,0.114790,0.099560,0.084360,0.070720,0.057160,0.042450,0.027370,0.013030,-0.000110,-0.012810,-0.021580,-0.029250,-0.036400,-0.044650,-0.051630,-0.058250,-0.064030,-0.068410,-0.074160,-0.079890,-0.086310,-0.093060,-0.101670,-0.111040,-0.120630,-0.130850,-0.140770,-0.152960,-0.166410,-0.181540,-0.195700,-0.209070,-0.222020,-0.236990,-0.252320,-0.266700,0.134058,0.124298,0.113678,0.104158,0.094688,0.084778,0.076978,0.070908,0.063858,0.057888,0.054178,0.052378,0.050948,0.051538,0.052878,0.055348,0.059458,0.062778,0.064528,0.062978,0.061548,0.058688,0.054858,0.046078,0.034528,0.023088,0.013478,0.003808,-0.006232,-0.016082,-0.027272,-0.038252,-0.050042,-0.062822,-0.075442,-0.085352,-0.092222,-0.098262,-0.103882,-0.109592,-0.114572,-0.116122,-0.114822,-0.114902,-0.115792,-0.113652,-0.109662,-0.109612,-0.113762
536.600000,0.276755,0.266215,0.255455,0.244215,0.232705,0.221415,0.210495,0.199765,0.188655,0.176295,0.162765,0.148265,0.133255,0.117475,0.102575,0.087455,0.074405,0.061565,0.048135,0.031945,0.017445,0.005185,-0.005565,-0.016295,-0.025355,-0.033945,-0.041905,-0.050385,-0.056545,-0.063285,-0.068725,-0.075635,-0.080985,-0.087875,-0.096345,-0.106525,-0.116065,-0.125575,-0.137465,-0.149235,-0.161275,-0.174605,-0.189145,-0.202525,-0.215135,-0.228245,-0.239535,-0.250215,-0.264065,0.131215,0.124715,0.114135,0.103395,0.093335,0.084565,0.077825,0.073255,0.067165,0.061085,0.055895,0.053515,0.052365,0.052365,0.053785,0.055155,0.059035,0.062565,0.065515,0.065535,0.064515,0.061585,0.054485,0.045715,0.035605,0.025375,0.014335,0.003185,-0.008085,-0.020015,-0.032005,-0.041995,-0.052145,-0.063925,-0.076305,-0.085245,-0.092835,-0.099515,-0.105035,-0.111125,-0.114265,-0.113825,-0.113145,-0.114185,-0.112055,-0.112325,-0.114665,-0.116555,-0.111975
536.630000,0.270364,0.262074,0.254054,0.245024,0.234304,0.222244,0.210714,0.200234,0.188874,0.175574,0.162424,0.148894,0.136234,0.122744,0.108814,0.093474,0.078924,0.064984,0.050334,0.035274,0.020484,0.005794,-0.007686,-0.018676,-0.027606,-0.036426,-0.045686,-0.054106,-0.060176,-0.065686,-0.071166,-0.077166,-0.081476,-0.087286,-0.095096,-0.103806,-0.112156,-0.122456,-0.134216,-0.146386,-0.158976,-0.173686,-0.188286,-0.202306,-0.216366,-0.231086,-0.245186,-0.258156,-0.270556,0.135184,0.122534,0.113744,0.104894,0.095944,0.086004,0.078364,0.071124,0.065614,0.060504,0.056284,0.053314,0.051774,0.051964,0.051724,0.053494,0.056544,0.061304,0.064284,0.065474,0.062034,0.057374,0.051334,0.045554,0.036824,0.026014,0.012914,0.001024,-0.010536,-0.020376,-0.030396,-0.039826,-0.051116,-0.063466,-0.075106,-0.084396,-0.092216,-0.099176,-0.105356,-0.111606,-0.115636,-0.115456,-0.111566,-0.110636,-0.111016,-0.111106,-0.108426,-0.108956,-0.116776
536.660000,0.265777,0.258187,0.248517,0.238647,0.228707,0.218617,0.208527,0.198637,0.188027,0.175747,0.162497,0.148127,0.133007,0.117547,0.102427,0.088657,0.075077,0.062827,0.050017,0.036037,0.021597,0.008557,-0.003343,-0.016013,-0.025673,-0.035083,-0.042203,-0.050733,-0.059413,-0.067983,-0.073023,-0.077853,-0.083813,-0.088913,-0.094143,-0.101503,-0.110783,-0.121303,-0.132403,-0.144443,-0.157063,-0.170813,-0.184593,-0.199013,-0.212453,-0.224953,-0.238253,-0.253123,-0.266893,0.132066,0.120616,0.110416,0.100366,0.091586,0.084086,0.076956,0.070726,0.065126,0.059286,0.053276,0.050236,0.049236,0.049496,0.049646,0.051056,0.053046,0.057066,0.060546,0.062866,0.061276,0.058206,0.054056,0.049116,0.041546,0.031566,0.019876,0.007716,-0.003134,-0.013914,-0.025724,-0.036764,-0.045604,-0.056344,-0.069634,-0.082294,-0.091774,-0.099244,-0.105804,-0.111294,-0.116414,-0.118134,-0.116594,-0.112804,-0.113244,-0.113334,-0.112504,-0.110754,-0.115754
536.700000,0.267623,0.262753,0.254573,0.244713,0.235133,0.225573,0.214063,0.202873,0.192083,0.181393,0.168473,0.154743,0.138903,0.123053,0.106753,0.091233,0.075873,0.062113,0.048093,0.033023,0.017783,0.004253,-0.008407,-0.019687,-0.028727,-0.036827,-0.045627,-0.054547,-0.061587,-0.068137,-0.073567,-0.080537,-0.086277,-0.091327,-0.096707,-0.104227,-0.114177,-0.123407,-0.133577,-0.145207,-0.158277,-0.171627,-0.185067,-0.200237,-0.216147,-0.231557,-0.244557,-0.255997,-0.269057,0.133308,0.127608,0.117138,0.105678,0.095978,0.087308,0.080648,0.074358,0.068638,0.061268,0.055878,0.052148,0.051058,0.050498,0.050298,0.051538,0.054668,0.059448,0.062328,0.063778,0.062698,0.058318,0.052218,0.045858,0.038138,0.026598,0.014888,0.003398,-0.008522,-0.019252,-0.030112,-0.041222,-0.053572,-0.065012,-0.076322,-0.086062,-0.093022,-0.099662,-0.105362,-0.110742,-0.114902,-0.116782,-0.114552,-0.111142,-0.109982,-0.110172,-0.111332,-0.113342,-0.114602
536.730000,0.262102,0.255352,0.248202,0.239822,0.232422,0.221142,0.210522,0.198832,0.188512,0.177292,0.164882,0.150292,0.135142,0.119442,0.103502,0.089282,0.075562,0.063242,0.049702,0.035442,0.019722,0.006032,-0.005918,-0.017378,-0.027588,-0.036188,-0.044038,-0.051918,-0.059898,-0.066848,-0.073898,-0.079038,-0.084368,-0.089228,-0.095878,-0.103678,-0.112048,-0.120328,-0.130688,-0.142358,-0.154988,-0.168718,-0.184268,-0.199318,-0.214068,-0.227008,-0.238718,-0.250988,-0.267098,0.136934,0.127504,0.117854,0.107444,0.095284,0.085804,0.077344,0.071794,0.065994,0.059914,0.052534,0.048004,0.045954,0.046474,0.046134,0.047314,0.049804,0.054454,0.057714,0.059704,0.058174,0.055104,0.050684,0.046804,0.040954,0.031204,0.020704,0.011044,0.001504,-0.011036,-0.022276,-0.033366,-0.043086,-0.055026,-0.068106,-0.080816,-0.090306,-0.098146,-0.105036,-0.111446,-0.116236,-0.119066,-0.118376,-0.116136,-0.115836,-0.118006,-0.118236,-0.115216,-0.114396
536.760000,0.277232,0.266202,0.254842,0.244552,0.234292,0.224462,0.214462,0.204902,0.193612,0.183332,0.173262,0.161732,0.148552,0.134562,0.119612,0.102942,0.087052,0.071802,0.056522,0.041322,0.025792,0.010372,-0.004098,-0.017008,-0.027718,-0.037118,-0.046688,-0.056418,-0.065078,-0.073508,-0.081188,-0.086218,-0.091358,-0.097238,-0.103338,-0.109968,-0.118518,-0.128548,-0.141028,-0.154238,-0.166258,-0.177308,-0.190218,-0.204608,-0.220568,-0.236968,-0.251398,-0.264748,-0.280068,0.110712,0.116872,0.115522,0.112912,0.108242,0.098432,0.086492,0.076762,0.070302,0.063732,0.058002,0.052482,0.048272,0.045212,0.044152,0.044252,0.044942,0.047662,0.050702,0.053842,0.056302,0.056542,0.053122,0.048982,0.043962,0.036592,0.026312,0.015382,0.003512,-0.007558,-0.019828,-0.032718,-0.044388,-0.054068,-0.065658,-0.078828,-0.090498,-0.100138,-0.107358,-0.113818,-0.120318,-0.123638,-0.121418,-0.117798,-0.116478,-0.116478,-0.118148,-0.120348,-0.120748
536.800000,0.270388,0.262828,0.253178,0.242148,0.231568,0.222488,0.212658,0.201368,0.190058,0.180418,0.170118,0.157608,0.142378,0.126888,0.111108,0.095388,0.080268,0.065478,0.051198,0.036328,0.021448,0.006938,-0.006422,-0.017972,-0.027632,-0.037202,-0.047042,-0.055852,-0.063762,-0.071012,-0.078132,-0.083482,-0.089102,-0.093122,-0.098512,-0.104672,-0.114302,-0.123522,-0.133012,-0.143002,-0.156512,-0.170952,-0.186202,-0.200712,-0.215702,-0.230792,-0.246912,-0.262102,-0.274602,0.128838,0.118388,0.112198,0.107718,0.100648,0.090408,0.079878,0.072408,0.066608,0.060958,0.055068,0.049638,0.046828,0.045768,0.046078,0.045968,0.047108,0.050098,0.054688,0.058098,0.058238,0.055448,0.052248,0.048438,0.041868,0.032108,0.021398,0.011058,0.000568,-0.011632,-0.022642,-0.034332,-0.045572,-0.058302,-0.069242,-0.080682,-0.088602,-0.095672,-0.101462,-0.108882,-0.113112,-0.116612,-0.118342,-0.118342,-0.115982,-0.114562,-0.114922,-0.114922,-0.114922
536.960000,0.266953,0.256603,0.245053,0.234673,0.225163,0.214863,0.205013,0.195483,0.186343,0.174633,0.163003,0.150093,0.137283,0.122433,0.108833,0.095073,0.081253,0.067533,0.055243,0.041863,0.026373,0.011333,-0.001017,-0.012867,-0.024387,-0.034757,-0.042927,-0.050377,-0.059227,-0.068297,-0.075507,-0.081167,-0.086347,-0.091547,-0.096077,-0.102647,-0.110657,-0.120987,-0.132777,-0.145307,-0.159167,-0.173787,-0.188367,-0.201107,-0.213897,-0.226937,-0.240707,-0.254407,-0.269857,0.131383,0.130843,0.122423,0.110703,0.099013,0.087673,0.077483,0.070233,0.063783,0.058053,0.052283,0.048443,0.044033,0.040823,0.041133,0.043143,0.045623,0.048333,0.053173,0.056233,0.057553,0.056623,0.053713,0.049683,0.042893,0.035063,0.024893,0.013653,0.001103,-0.008917,-0.019377,-0.030607,-0.042857,-0.053477,-0.065137,-0.077257,-0.088287,-0.096677,-0.104067,-0.111677,-0.115547,-0.118317,-0.118137,-0.119217,-0.118217,-0.119817,-0.118437,-0.117787,-0.116157
537.000000,0.270383,0.261803,0.250153,0.238873,0.228513,0.218333,0.208413,0.198963,0.188973,0.177433,0.165453,0.152813,0.139063,0.123543,0.107623,0.091463,0.077303,0.064763,0.051853,0.036513,0.020163,0.005873,-0.005847,-0.017807,-0.028817,-0.038027,-0.044687,-0.053137,-0.061007,-0.068177,-0.074367,-0.079747,-0.086047,-0.091557,-0.098197,-0.105127,-0.113527,-0.122147,-0.132877,-0.145247,-0.159477,-0.172617,-0.184307,-0.196077,-0.210897,-0.227537,-0.241347,-0.253367,-0.266277,0.136190,0.132340,0.123620,0.113480,0.102570,0.093510,0.083640,0.074420,0.065980,0.059800,0.054160,0.048960,0.046110,0.045040,0.045390,0.044870,0.046700,0.051660,0.056620,0.058110,0.058450,0.056330,0.051380,0.046060,0.039600,0.029930,0.018320,0.008390,-0.001540,-0.012730,-0.023510,-0.035200,-0.046260,-0.059350,-0.070060,-0.080340,-0.088340,-0.097310,-0.104790,-0.112640,-0.117830,-0.120630,-0.118810,-0.116730,-0.115290,-0.115050,-0.118070,-0.121090,-0.116050
537.030000,0.270931,0.261101,0.251171,0.239661,0.228451,0.218551,0.208601,0.197461,0.187001,0.176291,0.164271,0.150731,0.136831,0.122371,0.107451,0.091811,0.077681,0.065241,0.054471,0.041971,0.027291,0.011931,-0.002649,-0.015629,-0.028039,-0.037419,-0.044729,-0.050599,-0.059899,-0.069259,-0.076209,-0.079749,-0.085229,-0.091079,-0.096969,-0.104209,-0.114169,-0.125269,-0.137419,-0.149619,-0.162199,-0.175659,-0.189349,-0.201109,-0.213529,-0.226649,-0.238639,-0.250269,-0.265749,0.135472,0.134292,0.125772,0.116402,0.107382,0.096532,0.084452,0.074762,0.067262,0.060352,0.053292,0.047872,0.043832,0.040782,0.040472,0.042272,0.044952,0.048282,0.053002,0.056062,0.057672,0.055522,0.051432,0.045492,0.041362,0.034532,0.024562,0.011412,0.000282,-0.009788,-0.019768,-0.030998,-0.042548,-0.055008,-0.068708,-0.081638,-0.091798,-0.100168,-0.106978,-0.113608,-0.117998,-0.122498,-0.122618,-0.121678,-0.118158,-0.118898,-0.118398,-0.118258,-0.116258
537.060000,0.269379,0.260449,0.248629,0.236279,0.224429,0.213379,0.203299,0.193299,0.183319,0.172859,0.162759,0.152129,0.139479,0.125449,0.110309,0.096729,0.082979,0.069749,0.055049,0.041649,0.027759,0.013499,-0.000671,-0.012431,-0.023911,-0.035131,-0.044651,-0.052631,-0.061081,-0.069381,-0.077261,-0.082521,-0.086561,-0.091121,-0.098081,-0.105801,-0.114751,-0.125571,-0.136831,-0.147791,-0.158261,-0.171081,-0.184461,-0.198171,-0.211921,-0.227591,-0.242411,-0.255531,-0.267261,0.134783,0.131753,0.124653,0.115603,0.106583,0.095103,0.083503,0.073293,0.065723,0.059503,0.053103,0.047253,0.044473,0.041973,0.040343,0.040343,0.042803,0.047013,0.050073,0.053373,0.055073,0.056183,0.053013,0.048603,0.043083,0.035223,0.023873,0.011133,-0.000417,-0.010037,-0.018447,-0.029467,-0.042037,-0.055107,-0.067537,-0.079777,-0.089317,-0.097247,-0.105297,-0.112537,-0.118067,-0.121237,-0.122497,-0.120547,-0.118317,-0.117217,-0.117457,-0.117397,-0.117497
537.100000,0.270025,0.261665,0.250315,0.239195,0.228675,0.218805,0.208235,0.197335,0.186365,0.175245,0.163645,0.151095,0.137575,0.123225,0.108215,0.093345,0.078555,0.064125,0.050475,0.037225,0.023615,0.009365,-0.004235,-0.017715,-0.028645,-0.037285,-0.045685,-0.053985,-0.062495,-0.070025,-0.076715,-0.081535,-0.087125,-0.093565,-0.099555,-0.105475,-0.113085,-0.122295,-0.133775,-0.144575,-0.155925,-0.168175,-0.182175,-0.196365,-0.210625,-0.225835,-0.239815,-0.253015,-0.266605,0.134794,0.132644,0.125394,0.117214,0.109624,0.099624,0.088794,0.079274,0.069954,0.060954,0.053124,0.047594,0.044404,0.043224,0.043614,0.043464,0.043624,0.045904,0.051164,0.054524,0.054214,0.051954,0.048954,0.044654,0.038724,0.031434,0.021864,0.010484,-0.001546,-0.012696,-0.023736,-0.034916,-0.046476,-0.058026,-0.070096,-0.080066,-0.089036,-0.097646,-0.104376,-0.110356,-0.116526,-0.121416,-0.120886,-0.118486,-0.117076,-0.117576,-0.116826,-0.116086,-0.117326
537.130000,0.272888,0.259898,0.247898,0.235888,0.223798,0.212728,0.202058,0.192368,0.182928,0.172488,0.160058,0.148128,0.135948,0.123118,0.108138,0.094668,0.081388,0.067548,0.053798,0.040888,0.027108,0.011268,-0.002692,-0.015282,-0.026562,-0.037222,-0.046142,-0.053922,-0.061802,-0.070892,-0.079822,-0.086262,-0.089702,-0.093482,-0.097752,-0.103202,-0.110502,-0.120562,-0.131742,-0.143872,-0.156302,-0.167782,-0.179072,-0.192322,-0.207232,-0.222512,-0.237652,-0.252792,-0.267932,0.128400,0.129250,0.122590,0.114490,0.107130,0.096810,0.087520,0.079190,0.070280,0.060430,0.052960,0.046920,0.042540,0.039040,0.037260,0.037990,0.039860,0.042340,0.045400,0.048830,0.049890,0.049890,0.049050,0.045220,0.039410,0.032450,0.023540,0.012790,0.001510,-0.008260,-0.017010,-0.025890,-0.037430,-0.048790,-0.059280,-0.069940,-0.081520,-0.092910,-0.103010,-0.110780,-0.115830,-0.120520,-0.122130,-0.121190,-0.119420,-0.119770,-0.119770,-0.119770,-0.119770
537.160000,0.279548,0.267388,0.255328,0.243768,0.231708,0.219848,0.208178,0.197408,0.185998,0.174478,0.161988,0.149308,0.135608,0.121688,0.106878,0.092258,0.077208,0.062778,0.048308,0.033518,0.017438,0.002878,-0.009652,-0.021132,-0.031572,-0.039792,-0.047022,-0.054172,-0.062282,-0.071152,-0.078842,-0.085132,-0.089582,-0.094562,-0.100272,-0.107072,-0.113292,-0.121272,-0.131252,-0.142912,-0.154692,-0.168072,-0.179792,-0.191862,-0.204742,-0.220232,-0.236132,-0.251492,-0.265512,0.120563,0.127013,0.124663,0.118813,0.112343,0.105283,0.095283,0.083613,0.073493,0.063623,0.056103,0.049063,0.044463,0.040103,0.038903,0.039653,0.041563,0.045083,0.048633,0.050963,0.050923,0.049823,0.046753,0.042623,0.037663,0.029453,0.020223,0.009943,-0.000377,-0.010097,-0.018717,-0.028257,-0.040637,-0.052727,-0.065207,-0.076757,-0.087507,-0.095507,-0.102887,-0.109647,-0.115207,-0.119407,-0.122827,-0.122237,-0.119907,-0.118407,-0.118427,-0.119017,-0.122847
537.200000,0.277703,0.265123,0.251943,0.238863,0.225453,0.213923,0.202193,0.190583,0.180813,0.171793,0.163823,0.153413,0.142403,0.130433,0.118413,0.104193,0.088543,0.073173,0.058073,0.043843,0.029713,0.014783,-0.000417,-0.013827,-0.025447,-0.036237,-0.047347,-0.057387,-0.065877,-0.074277,-0.082927,-0.089017,-0.093177,-0.097057,-0.102877,-0.108587,-0.115937,-0.125177,-0.136347,-0.147927,-0.159387,-0.172977,-0.185647,-0.197817,-0.210227,-0.225257,-0.240727,-0.256017,-0.271307,0.119252,0.121632,0.121052,0.117012,0.111992,0.102912,0.094322,0.084432,0.074592,0.066252,0.059482,0.053822,0.048372,0.044222,0.041162,0.040092,0.040442,0.040092,0.041162,0.044572,0.048002,0.049412,0.048002,0.044962,0.040932,0.034922,0.025822,0.014152,0.002072,-0.008828,-0.017528,-0.027488,-0.039488,-0.051478,-0.062268,-0.075248,-0.087078,-0.096628,-0.103998,-0.110828,-0.117838,-0.122918,-0.125828,-0.123888,-0.121798,-0.120208,-0.120598,-0.120598,-0.120598
537.230000,0.284746,0.269766,0.255516,0.241636,0.228226,0.216396,0.204686,0.194446,0.184946,0.175036,0.163616,0.151366,0.139506,0.126276,0.112836,0.097856,0.083586,0.069436,0.055986,0.041906,0.027096,0.011386,-0.002404,-0.015534,-0.027014,-0.038634,-0.047454,-0.056124,-0.064734,-0.074584,-0.081924,-0.086624,-0.091544,-0.097814,-0.103154,-0.107844,-0.114884,-0.125334,-0.136274,-0.147964,-0.159554,-0.172414,-0.184734,-0.197614,-0.211004,-0.225984,-0.241174,-0.255404,-0.268504,0.124446,0.123646,0.121126,0.117676,0.113126,0.104726,0.095316,0.085836,0.077096,0.068506,0.059356,0.051256,0.044936,0.042766,0.040286,0.038276,0.037926,0.041416,0.045896,0.048846,0.050026,0.050516,0.048716,0.045806,0.040586,0.033396,0.022076,0.009626,-0.002014,-0.010534,-0.019574,-0.031854,-0.044084,-0.054514,-0.066074,-0.079234,-0.089034,-0.096314,-0.103654,-0.110534,-0.115504,-0.119624,-0.123404,-0.123174,-0.120694,-0.119194,-0.118224,-0.116814,-0.119154
537.260000,0.286988,0.271518,0.256348,0.241878,0.230058,0.220018,0.208728,0.197588,0.187868,0.176758,0.165278,0.154958,0.144628,0.130998,0.115938,0.099908,0.083808,0.068468,0.053228,0.038098,0.023638,0.009778,-0.003532,-0.016302,-0.027462,-0.038882,-0.048472,-0.056802,-0.064902,-0.073802,-0.080472,-0.084522,-0.089552,-0.096052,-0.103802,-0.110742,-0.118852,-0.128562,-0.139662,-0.150802,-0.161832,-0.174422,-0.187362,-0.199692,-0.212512,-0.227642,-0.242912,-0.256652,-0.270262,0.122046,0.121056,0.118916,0.116606,0.113106,0.106016,0.097426,0.089146,0.079756,0.071096,0.062846,0.056956,0.050266,0.045706,0.043066,0.043276,0.043096,0.044536,0.046206,0.048956,0.049726,0.049766,0.046986,0.043906,0.039046,0.031476,0.021166,0.009486,-0.001594,-0.012234,-0.022954,-0.034784,-0.046104,-0.057534,-0.069884,-0.082484,-0.093074,-0.100264,-0.106604,-0.112354,-0.118604,-0.119804,-0.120654,-0.119424,-0.119044,-0.117304,-0.117304,-0.117894,-0.121724
